Timestamp,Voltage,Current,Resistance
0.130177900,0.099503249,0.002106861,47.228199005,0.390217513,0.099782102,0.000981903,101.621124268,0.876070499,0.099505201,0.000000438,226963.234375000,1.554709077,0.099507153,0.000000196,508378.718750000,2.014781713,0.099505201,0.000045509,2186.492187500
0.130177900,0.421101391,0.008905347,47.286354065,0.390217513,0.421657413,0.004172083,101.066398621,0.876070499,0.421925008,0.000001917,220077.796875000,1.554709077,0.422058910,0.000000888,475066.062500000,2.014781713,0.422205091,0.000192681,2191.212890625
0.130177900,0.744343877,0.015712811,47.371788025,0.390217513,0.744489074,0.007357251,101.191207886,0.876070499,0.744750500,0.000003368,221098.734375000,1.554709077,0.744627118,0.000001561,476956.031250000,2.014781713,0.744467318,0.000339858,2190.527832031
0.130177900,1.066624999,0.022503611,47.397949219,0.390217513,1.066635013,0.010542280,101.176879883,0.876070499,1.067314982,0.000004832,220868.781250000,1.554709077,1.066773057,0.000002232,477866.093750000,2.014781713,1.066614032,0.000486808,2191.037109375
0.130177900,1.389471054,0.029313469,47.400428772,0.390217513,1.389320016,0.013733840,101.160346985,0.876070499,1.389305949,0.000006291,220844.812500000,1.554709077,1.389305949,0.000002936,473116.625000000,2.014781713,1.389194965,0.000634039,2191.025634766
0.130177900,1.711032033,0.036105022,47.390419006,0.390217513,1.711341023,0.016915930,101.167419434,0.876070499,1.711065054,0.000007772,220167.328125000,1.554709077,1.711341023,0.000003633,471066.937500000,2.014781713,1.711048961,0.000780918,2191.072998047
0.130177900,2.033586025,0.042915229,47.386116028,0.390217513,2.033900976,0.020102760,101.175209045,0.876070499,2.033860922,0.000009248,219916.421875000,1.554709077,2.034590960,0.000004314,471629.750000000,2.014781713,2.033742905,0.000928173,2191.125000000
0.130177900,2.356138945,0.049710128,47.397563934,0.390217513,2.356024027,0.023282399,101.193344116,0.876070499,2.356184959,0.000010710,219994.906250000,1.554709077,2.356276989,0.000004986,472555.875000000,2.014781713,2.355747938,0.001075495,2190.385009766
0.130177900,2.678304911,0.056515321,47.390777588,0.390217513,2.678442955,0.026469201,101.190933228,0.876070499,2.678606987,0.000012171,220080.187500000,1.554709077,2.678416967,0.000005654,473711.000000000,2.014781713,2.678468943,0.001222874,2190.306640625
0.130177900,3.000586033,0.063306823,47.397514343,0.390217513,3.000143051,0.029650841,101.182395935,0.876070499,3.000477076,0.000013644,219904.734375000,1.554709077,3.000309944,0.000006326,474253.000000000,2.014781713,3.000034094,0.001369950,2189.885742187
2.750467300,0.099366270,0.002105143,47.201671600,3.011524439,0.099229284,0.000981845,101.064140320,3.496182919,0.098403439,0.000000453,217165.828125000,4.172893047,0.099645123,0.000000198,502522.937500000,4.633806705,0.099508129,0.000045503,2186.827392578
2.750467300,0.421507001,0.008897454,47.373889923,3.011524439,0.422062993,0.004169846,101.217887878,3.496182919,0.420829594,0.000001934,217644.859375000,4.172893047,0.423028708,0.000000880,480965.906250000,4.633806705,0.421929210,0.000192674,2189.860595703
2.750467300,0.744489074,0.015715050,47.374275208,3.011524439,0.744343877,0.007356623,101.180107117,3.496182919,0.744343877,0.000003387,219754.640625000,4.172893047,0.744489074,0.000001560,477239.656250000,4.633806705,0.744351089,0.000339840,2190.301269531
2.750467300,1.066900969,0.022504300,47.408760071,3.011524439,1.066624999,0.010542870,101.170272827,3.496182919,1.066465974,0.000004836,220541.109375000,4.172893047,1.066763043,0.000002238,476566.656250000,4.633806705,1.066486955,0.000486806,2190.786132812
2.750467300,1.389181972,0.029311789,47.393283844,3.011524439,1.389623046,0.013734110,101.180419922,3.496182919,1.389623046,0.000006294,220787.250000000,4.172893047,1.389168024,0.000002934,473511.281250000,4.633806705,1.389181972,0.000634032,2191.026367187
2.750467300,1.711187005,0.036107458,47.391510010,3.011524439,1.711462021,0.016915070,101.179718018,3.496182919,1.710618019,0.000007755,220591.468750000,4.172893047,1.711169958,0.000003626,471928.562500000,4.633806705,1.710755944,0.000780959,2190.582519531
2.750467300,2.033704042,0.042912722,47.391635895,3.011524439,2.033900976,0.020102760,101.175209045,3.496182919,2.033170938,0.000009231,220249.578125000,4.172893047,2.033605099,0.000004307,472180.406250000,4.633806705,2.033605099,0.000928166,2190.992675781
2.750467300,2.355885983,0.049711309,47.391349792,3.011524439,2.356138945,0.023282871,101.196243286,3.496182919,2.356483936,0.000010709,220049.125000000,4.172893047,2.356162071,0.000004991,472103.156250000,4.633806705,2.356024027,0.001075565,2190.499023437
2.750467300,2.678580999,0.056518801,47.392742157,3.011524439,2.678278923,0.026470330,101.180412292,3.496182919,2.677726984,0.000012162,220175.937500000,4.172893047,2.678356886,0.000005662,473043.562500000,4.633806705,2.678606987,0.001222943,2190.295898437
2.750467300,3.000418901,0.063307591,47.394302368,3.011524439,3.000083923,0.029649559,101.184776306,3.496182919,3.001610041,0.000013637,220109.093750000,4.172893047,3.000418901,0.000006328,474115.125000000,4.633806705,3.000586033,0.001369603,2190.843505859
5.344377995,0.099507153,0.002106317,47.242248535,5.605190754,0.099368207,0.000982634,101.124343872,6.090197086,0.099920057,0.000000441,226743.968750000,6.769320488,0.099781118,0.000000198,504854.812500000,7.230590820,0.099645123,0.000045526,2188.754394531
5.344377995,0.422067106,0.008900409,47.421089172,5.605190754,0.422071189,0.004170693,101.199295044,6.090197086,0.421502888,0.000001902,221621.312500000,6.769320488,0.421644986,0.000000902,467236.843750000,7.230590820,0.422200888,0.000192686,2191.133056641
